season,player_id,player_name,nationality,batting_type,bowling_type,matches,total_runs,total_balls_faced,total_wickets,total_overs,total_runs_conceded,total_mvp,mvp_std,batting_avg,true_strike_rate,bowling_avg,economy,consistency_score,cluster_label,pca_1,pca_2
2024,20880,Vaisakh Chandran,India,Right-hand bat,Right-arm offbreak,9,5,7,4,32.0,237,131.99986666666666,15.390306112101785,0.5555555555555556,71.42857142857143,59.25,7.40625,6.497596556664164,0,-0.6715935978449235,0.5660461435415274
2024,20881,Vishnu P Kumar,India,Left-hand bat,Slow left-arm orthodox,2,0,1,0,5.0,45,-12.5,3.181980515339464,0.0,0.0,inf,9.0,31.426968052735447,0,-1.5082799993024867,1.3483093989279735
2024,20884,Afrad Reshab P N,India,Right-hand bat,Right-arm medium-fast,5,0,0,3,12.0,90,57.0,22.140209775178032,0.0,0.0,30.0,7.5,4.516669038615552,0,-1.874069747437449,0.30215351283792835
2024,20886,Nikhil Thottath,India,Right-hand bat,Right-arm medium,9,158,87,0,0.0,0,370.3417,37.40175060213685,17.555555555555557,181.60919540229884,inf,0.0,2.673671643441384,2,1.920970220847057,0.026326215952659163
2024,20894,Aman Khan,India,Right-hand bat,Right-arm medium,12,511,265,10,45.0,322,1391.1167,86.21639062793989,42.583333333333336,192.83018867924528,32.2,7.155555555555556,1.1598722617784152,2,2.268924857674906,-1.6233277729953275
2024,20987,Bhagmender Lather,India,Left-hand bat,Slow left-arm orthodox,1,6,5,1,1.0,3,36.2,,6.0,120.0,3.0,3.0,0.0,1,-0.544930452482491,-1.0264558313089998
2024,21026,Kumar Rajnish,India,Right-hand bat,Right-arm offbreak,2,27,31,0,0.0,0,33.8684,14.305901554253756,13.5,87.09677419354838,inf,0.0,6.990122196826227,2,0.8407715792308516,0.7928804241217583
2024,21029,Bipin Saurabh,India,Right-hand bat,Right-arm medium-fast,2,54,37,0,0.0,0,116.8136,69.6949899381584,27.0,145.94594594594594,inf,0.0,1.434823365190694,2,2.118031226183752,0.10468760085398052
2024,21058,Baljeet Singh Bihari,India,Right-hand bat,None,1,21,20,0,0.0,0,25.05,,21.0,105.0,inf,0.0,0.0,2,1.4226262568986223,0.4508672267057209
2024,21147,Nasir Abbas,Malaysia,Right-hand bat,Right-arm medium,2,1,1,4,3.2,11,100.5625,69.69421212069909,0.5,100.0,2.75,3.4375,1.4348393784381432,1,-1.0711327564187372,-0.8215182418044951
2024,21151,Raheel Riaz,United Arab Emirates,Right-hand bat,Right-arm medium,1,0,0,0,0.0,0,8.0,,0.0,0.0,inf,0.0,0.0,0,-0.6731200038971001,1.480283929378877
2024,21159,Wajid Khan,United Arab Emirates,Right-hand bat,Right-arm medium,5,30,27,0,0.0,0,70.3,16.91797860265818,6.0,111.11111111111111,inf,0.0,5.9108716442216,2,0.648422554821261,0.7282329019945921
2024,21165,Muhammed Ismail,United Arab Emirates,Left-hand bat,Slow left-arm orthodox,6,8,17,3,18.0,167,46.68963333333333,21.75156370869733,1.3333333333333333,47.05882352941176,55.66666666666666,9.27777777777778,4.597370623060777,0,-1.0743206711425621,0.47455008152268624
2024,21434,Roger Mukasa,France,Right-hand bat,Right-arm medium,3,0,6,0,0.0,0,16.0,9.237604307034012,0.0,0.0,inf,0.0,10.82531754730548,0,-0.6886808137412461,1.6457235048854393
2024,21435,Franco Nsubuga,France,Right-hand bat,Right-arm offbreak,2,0,3,2,7.0,33,53.333333333333336,45.72623851673007,0.0,0.0,16.5,4.714285714285714,2.186928189236745,0,-1.8674628123330526,0.12443610356124225
2024,21438,Henry Ssenyondo,France,Right-hand bat,Slow left-arm orthodox,1,0,1,0,2.0,19,-5.5,,0.0,0.0,inf,9.5,0.0,0,-1.506993507659572,0.8340073853056668
2024,21439,Brian Masaba,France,Right-hand bat,Right-arm Leg-Break,4,4,26,5,12.0,69,128.45,23.92158631166977,1.0,15.384615384615383,13.8,5.75,4.180324778512558,0,-1.8160718925469281,-0.10109675671435873
2024,21441,Fred Achelam,France,Right-hand bat,Right-arm medium,1,9,13,0,0.0,0,15.2307,,9.0,69.23076923076923,inf,0.0,0.0,2,0.443508643371601,0.8753188869729767
2024,21443,Riazat Ali Shah,France,Right-hand bat,Right-arm medium,4,49,111,1,2.0,21,36.438,9.432753638607691,12.25,44.14414414414414,21.0,10.5,10.601358185663411,0,-1.2386840724247246,-0.514892308488264
2024,21444,Simon Sesazi,France,Left-hand bat,Right-arm medium,4,9,11,0,0.0,0,19.6665,3.552487652687902,2.25,81.81818181818183,inf,0.0,28.1492885483606,2,0.147166205245654,1.323183638601578
2024,21445,Ronak Bharatibhai Patel,France,Right-hand bat,Right-arm medium,2,6,22,0,0.0,0,9.2,6.222539674441618,3.0,27.27272727272727,inf,0.0,16.070608663330624,0,-0.2861839571457103,1.4958691656058403
2024,21446,Kenneth Waiswa,France,Right-hand bat,Right-arm medium,3,19,44,0,0.0,0,11.8846,4.380793056437765,6.333333333333333,43.18181818181818,inf,0.0,22.82691711562263,2,0.02993245210254427,1.440844797663655
2024,21449,Cosmas Kyewuta,France,Right-hand bat,Right-arm medium,4,4,14,5,13.1,97,112.59952903225806,21.095889640405872,1.0,28.57142857142857,19.4,7.404580152671756,4.740259913403494,0,-1.7431454548534457,-0.15667265770156488
2024,21454,Ruben Trumpelmann,Namibia,Right-hand bat,Left-arm Fast,4,8,9,7,12.0,107,155.25,37.79185042219199,2.0,88.88888888888889,15.285714285714286,8.916666666666666,2.6460731317162063,1,-1.3478774258129964,-0.815544131260406
2024,21781,Clive Madande,Zimbabwe,Right-hand bat,Right-arm offbreak,14,174,175,0,0.0,0,279.8819,21.895904477834947,12.428571428571429,99.42857142857144,inf,0.0,4.567064132985656,2,0.8968028044026323,0.6888035807153866
2024,21790,Tashinga Musekiwa,Zimbabwe,Right-hand bat,Right-arm Fast,6,57,62,0,0.0,0,84.2392,9.810595995487056,9.5,91.93548387096774,inf,0.0,10.193060650545664,2,0.6609103089102119,0.8700134010168746
2024,21791,J Gumbie,Zimbabwe,Right-hand bat,None,3,43,52,0,0.0,0,46.402,7.9502399487898066,14.333333333333334,82.6923076923077,inf,0.0,12.578236712870796,2,0.838630739869382,0.8953678411557693
2024,22134,Luke Jongwe,Zimbabwe,Right-hand bat,Right-arm medium,10,81,70,10,29.6,286,298.1366912891986,29.229033106669128,8.1,115.71428571428572,28.6,9.66216216216216,3.4212558326872333,1,-0.6008500079515012,-0.8015350077108073
2024,22471,Matthew Humphreys,Ireland,Right-hand bat,Slow left-arm orthodox,2,0,1,1,8.0,58,25.5,16.617009357883866,0.0,0.0,58.0,7.25,6.017930052651469,0,-1.353890007119671,1.0299135695141002
2024,22568,Kadeem Alleyne,West Indies,Right-hand bat,Right-arm medium,8,142,88,0,0.0,0,297.47180000000003,35.063832632612446,17.75,161.36363636363637,inf,0.0,2.851941516141941,2,1.7488308380132698,0.16293935754642178
2024,22569,Mikyle Louis,West Indies,Right-hand bat,Right-arm Leg-Break,8,201,142,0,0.0,0,361.768,47.54495959020563,25.125,141.54929577464787,inf,0.0,2.103272373389507,2,1.974832309016229,0.17316461886930015
2024,22877,Imran Uzzaman,Bangladesh,Right-hand bat,Right-arm medium,5,23,39,0,0.0,0,74.74549999999999,5.195871639580793,4.6,58.97435897435898,inf,0.0,19.246048966688495,2,0.0826086812531162,1.3057567886036607
2024,22889,Sabbir Hossain,Bangladesh,Right-hand bat,Right-arm medium,4,10,18,1,4.0,37,26.825,14.182565221073371,2.5,55.55555555555556,37.0,9.25,7.050910638606727,0,-1.2685629357769173,-0.01979620765550205
2024,22896,Pritom Kumar,Bangladesh,Right-hand bat,Right-arm medium,2,9,12,0,0.0,0,26.3432,4.28280435229068,4.5,75.0,inf,0.0,23.349187068635175,2,0.215717253833279,1.2616615142993641
2024,22920,Jacob Duffy,New Zealand,Right-hand bat,Right-arm fast-medium,4,8,11,1,14.0,117,53.4,13.077907579833504,2.0,72.72727272727273,117.0,8.357142857142858,7.646483154094372,4,0.36609974494546293,1.9067561854627397
2024,23024,Louis Kimber,England,Right-hand bat,Right-arm offbreak,14,205,136,1,9.0,81,428.9862333333333,38.479197952125176,14.642857142857142,150.73529411764704,81.0,9.0,2.5988067663057173,4,1.0686618830594532,0.18180650654894898
2024,23025,Oliver Carter,England,Right-hand bat,Right-arm Fast,4,39,46,0,0.0,0,68.0507,27.23456569415357,9.75,84.78260869565217,inf,0.0,3.6718044680061466,2,0.6194777868265616,0.8148950817771984
2024,23027,Archie Lenham,England,Right-hand bat,Right-arm Leg-Break,3,0,0,1,7.0,70,0.6666666666666679,10.55321611502249,0.0,0.0,70.0,10.0,9.4757843400601,0,-1.3857904860392651,1.1904542174995794
2024,23146,Tahjibul Islam,Bangladesh,Left-hand bat,Right-arm medium,1,7,5,0,0.0,0,19.8,,7.0,140.0,inf,0.0,0.0,2,0.9720860225785518,0.4274037211219275
2024,23245,Lyndon James,England,Right-hand bat,Right-arm medium-fast,12,149,145,9,23.0,204,365.9727333333333,27.00899288486547,12.416666666666666,102.75862068965516,22.666666666666668,8.869565217391305,3.702470522550848,1,-0.5183118097144351,-0.8672057504293379
2024,23262,SG Budinger,England,Left-hand bat,Right-arm offbreak,12,172,113,0,0.0,0,349.7798,39.95503375998468,14.333333333333334,152.21238938053096,inf,0.0,2.5028135528733024,2,1.4798695560920694,0.27147174956826803
2024,23263,Frederick Heldreich,England,Left-hand bat,Left-arm Chinaman,13,21,27,11,27.0,284,130.25046666666668,23.816217683163963,1.6153846153846154,77.77777777777779,25.818181818181817,10.51851851851852,4.1988195325696696,0,-1.423703993720623,-0.5611007153626276
2024,23310,Ben Geddes,England,Right-hand bat,Right-arm medium,1,7,3,0,0.0,0,26.3331,,7.0,233.33333333333331,inf,0.0,0.0,2,1.8135295243952132,-0.20347744098109216
2024,23311,Jacob Bethell,England,Left-hand bat,Slow left-arm orthodox,21,534,338,6,15.4,114,1250.321738095238,65.76438772525866,25.428571428571427,157.98816568047337,19.0,7.402597402597403,1.5205798070798764,1,0.7579945523771455,-1.4622209767422196
2024,23346,Tom Prest,England,Right-hand bat,Right-arm offbreak,9,170,122,0,0.0,0,313.7968,33.05572150723096,18.88888888888889,139.34426229508196,inf,0.0,3.025194896385031,2,1.612387001258126,0.2970888961365604
2024,23391,Joshua De Caires,England,Right-hand bat,Right-arm offbreak,7,57,49,3,8.2,92,147.884,27.703597528866688,8.142857142857142,116.3265306122449,30.666666666666668,11.219512195121952,3.609639502443741,1,-0.6930203621890593,-0.8586250802837259
2024,23392,Toby Albert,England,Right-hand bat,Right-arm medium,14,268,204,0,0.0,0,459.7841,33.851169462043224,19.142857142857142,131.37254901960785,inf,0.0,2.954107689311248,2,1.5545176454908274,0.34602075396607207
2024,23418,Marcus ORiordan,England,Right-hand bat,Right-arm offbreak,12,111,94,6,17.4,174,265.09113333333335,25.099828043609264,9.25,118.08510638297874,29.0,10.0,3.984091039438865,1,-0.5398624990813408,-0.8396218053951614
2024,23423,Ram R,India,Right-hand bat,Right-arm medium,8,86,82,0,0.0,0,140.21009999999998,12.627161442579416,10.75,104.8780487804878,inf,0.0,7.91943624501347,2,0.8492619145499555,0.7287535858473518
2024,23431,Kishoor G,India,Right-hand bat,Right-arm medium,2,4,7,1,4.0,49,3.000066666666667,17.206217868420577,2.0,57.14285714285714,49.0,12.25,5.81185248058116,0,-1.3287056877041106,0.04883792559514774
2024,23440,Karuppusamy A,India,Right-hand bat,Right-arm medium-fast,1,0,0,1,2.0,21,13.5,,0.0,0.0,21.0,10.5,0.0,0,-2.291746580784845,-0.1920421379440526
2024,23443,Arjun Murthy,India,Right-hand bat,Right-arm offbreak,6,39,53,0,0.0,0,54.7556,7.466896215072677,6.5,73.58490566037736,inf,0.0,13.392445417701133,2,0.3267120187317577,1.0886160541138619
2024,23445,Jitendra Kumar CH,India,Right-hand bat,Right-arm medium,1,14,21,0,0.0,0,9.3338,,14.0,66.66666666666666,inf,0.0,0.0,2,0.6939926163304054,0.8165375976718808
2024,23450,Sai Sudharsan,India,Left-hand bat,Right-arm Leg-Break,20,774,540,0,0.0,0,1385.4543,76.18746503488875,38.7,143.33333333333334,inf,0.0,1.3125518739100548,2,2.7348783577060547,-0.057626094192238284
2024,23451,Jayaraman Suresh Kumar,India,Right-hand bat,Right-arm medium,9,122,112,0,0.0,0,202.7942,26.804461668789603,13.555555555555555,108.92857142857142,inf,0.0,3.730722192284776,2,1.0453206246778446,0.5946516957850962
2024,23452,Atheeq Ur Rahman Ma,India,Left-hand bat,Slow left-arm orthodox,6,81,54,0,0.0,0,162.7105,28.4634323267182,13.5,150.0,inf,0.0,3.5132797356322865,2,1.4128712519255304,0.31455440106021865
2024,23457,Yudheeswaran Valliappan,India,Right-hand bat,Right-arm medium-fast,9,0,5,4,24.0,230,65.33333333333333,11.400265320715832,0.0,0.0,57.5,9.583333333333334,8.771725673637297,0,-1.5715950772151235,0.9009819706293506
2024,23461,Amith Sathvik VP,India,Right-hand bat,Right-arm medium,9,228,168,0,0.0,0,455.7662,36.77197538304288,25.33333333333333,135.71428571428572,inf,0.0,2.7194622795846386,2,1.9327412569645313,0.21885165908395815
2024,23462,M Mathivannan,India,Left-hand bat,Slow left-arm orthodox,5,6,8,2,11.0,78,40.36666666666667,9.707339720255206,1.2,75.0,39.0,7.090909090909091,10.301483504418965,0,-0.9438117617337239,0.11424730915547196
2024,23467,Gurjapneet Singh,India,Right-hand bat,Left-arm medium-fast,10,10,11,12,37.3,318,261.54828819826906,22.29200710517466,1.0,90.9090909090909,26.5,8.525469168900806,4.485912799515792,1,-1.1522785544201468,-0.4837717461206096
2024,23473,Rajkumar K,India,Left-hand bat,Right-arm medium,3,44,40,0,0.0,0,76.75,19.695071295462053,14.666666666666666,110.0,inf,0.0,5.077412439884949,2,1.1138443808859169,0.5910763956942297
2024,23474,Saravanan PK,India,Left-hand bat,Slow left-arm orthodox,5,60,37,1,9.3,98,118.15355454545455,38.377806187651714,12.0,162.16216216216216,98.0,10.53763440860215,2.605672651298541,4,1.1958959289264313,0.45789819364554474
2024,23707,Chris Benjamin,England,Right-hand bat,Right-arm medium,15,115,106,0,0.0,0,255.4701,19.938888867587384,7.666666666666667,108.49056603773586,inf,0.0,5.015324608311539,2,0.7172846043396737,0.7068889238346342
2024,23860,Logesh P,India,Right-hand bat,Right-arm medium,9,62,75,0,0.0,0,134.5635,14.337025516473073,6.888888888888889,82.66666666666667,inf,0.0,6.974947480221835,2,0.4390931771150257,0.9232321151141114
2024,23861,Palanisamy P,India,Right-hand bat,Right-arm medium,2,1,3,0,0.0,0,16.3333,0.2356786901694753,0.5,33.33333333333333,inf,0.0,424.3064993618665,3,-0.9551621096780049,7.731887054666085
2024,23862,Sivamurugan M,India,Right-hand bat,Right-arm medium,5,88,66,0,0.0,0,164.6597,41.12714402518122,17.6,133.33333333333331,inf,0.0,2.4314841783998484,2,1.4885209596810345,0.34826622966199
2024,23864,Vishal Khokhar,India,Left-hand bat,Left-arm medium-fast,9,4,5,14,28.9,263,311.87549019607843,19.91360718493824,0.4444444444444444,80.0,18.785714285714285,9.100346020761249,5.021691905002301,1,-1.4701233556742692,-0.6219941459636564
2024,23866,Gautham Srinivas R B,India,Right-hand bat,Right-arm medium,4,12,30,0,0.0,0,17.2548,3.247230634453508,3.0,40.0,inf,0.0,30.79547197510025,0,-0.19260785790596338,1.6348748978853622
2024,23867,Jay Pandey,India,Right-hand bat,Right-arm medium,7,205,172,0,2.0,13,285.2526,37.20179390968999,29.285714285714285,119.1860465116279,inf,6.5,2.688042416523169,2,1.4295063349523487,-0.17226174003019554
2024,23869,Mohamed Safeequddin,India,Right-hand bat,Right-arm medium,9,28,25,11,34.2,280,265.9916666666667,16.91413010083289,3.111111111111111,112.0,25.454545454545453,8.187134502923977,5.912216555262028,1,-0.8376499931726437,-0.6393380700252884
2024,23871,Jullian Jacab,India,Right-hand bat,Right-arm medium,11,31,38,10,25.0,189,225.251,21.74988021987173,2.8181818181818183,81.57894736842105,18.9,7.56,4.597726469713392,1,-1.1881397309702881,-0.5676850542414412
2024,23873,Saie Sharan Y,India,Right-hand bat,Right-arm medium-fast,1,0,0,0,2.0,28,-12.0,,0.0,0.0,inf,14.0,0.0,0,-1.9019862199681115,0.5278763907446724
2024,23945,Aaron Bankay,West Indies,Left-hand bat,Right-arm medium,3,49,44,0,0.0,0,80.05890000000001,9.441049714412058,16.333333333333332,111.36363636363636,inf,0.0,10.59204251910112,2,1.2094113993374496,0.640766092866538
2024,23961,Kyle Roopchand,West Indies,Right-hand bat,Right-arm Leg-Break,3,63,53,0,0.0,0,89.1165,8.88979115333988,21.0,118.86792452830188,inf,0.0,11.248858187453612,2,1.5314824335743251,0.5290402090423908
2024,23971,Rivaldo Clarke,West Indies,Right-hand bat,Right-arm medium,3,41,40,0,0.0,0,69.1431,8.75701295362751,13.666666666666666,102.5,inf,0.0,11.419418987906822,2,0.9823919824679438,0.7539175288679094
2024,23977,Anderson Mahase,West Indies,Left-hand bat,Slow left-arm orthodox,4,60,62,1,3.0,21,80.1431,31.018892378718167,15.0,96.7741935483871,21.0,7.0,3.2238417406744437,1,-0.295898006865903,-0.7871504193694145
2024,23980,Shiva Sankar,West Indies,Right-hand bat,Right-arm medium,3,2,3,2,7.0,114,13.25,24.101780708763684,0.6666666666666666,66.66666666666666,57.0,16.285714285714285,4.149071025430036,4,-1.524683967051904,-0.09868160808688001
2024,24017,Brian Bennett,Zimbabwe,Right-hand bat,Right-arm offbreak,19,447,349,5,14.0,117,836.9288666666666,40.43398299867101,23.526315789473685,128.08022922636104,23.4,8.357142857142858,2.473167187197136,1,0.3777465936718204,-1.1733971560309377
2024,24239,Rafiullah,Oman,Right-hand bat,Right-arm medium,1,0,3,0,0.0,0,0.0,,0.0,0.0,inf,0.0,0.0,0,-0.6731200038971001,1.480283929378877
2024,24245,Shoaib Khan,Oman,Right-hand bat,Right-arm medium,2,11,27,0,0.0,0,22.2613,6.886300809941431,5.5,40.74074074074074,inf,0.0,14.521584630115878,2,-0.025736623610640108,1.3431031308643329
2024,24252,Ibnul Afthab,India,Right-hand bat,Right-arm medium,7,0,0,5,15.4,112,102.16666666666666,21.396360270013982,0.0,0.0,22.4,7.272727272727272,4.673692101742436,0,-1.9901674751115206,0.13332324574871135
2024,24253,Ajith V,India,Right-hand bat,Slow left-arm orthodox,12,4,3,6,28.3,213,139.51909743589744,16.40514372534059,0.3333333333333333,133.33333333333331,35.5,7.526501766784452,6.095649125312609,1,-0.5600718708949054,-0.44674594617200586
2024,24254,Unnikrishnan Manukrishnan,India,Left-hand bat,Left-arm medium-fast,8,101,85,4,19.0,179,305.9215,47.197246433616606,12.625,118.82352941176472,44.75,9.421052631578949,2.118767673038956,1,-0.013554374331161212,-0.4982184921337816
2024,24256,Sanjay Raj,India,Right-hand bat,Right-arm medium,10,231,152,0,0.0,0,490.3751,58.626623118179,23.1,151.9736842105263,inf,0.0,1.7057097045896867,2,1.9585762805272402,0.12745160927817883
2024,24259,Neel Sunny,India,Right-hand bat,Right-arm medium,13,154,115,0,1.0,13,333.1066,50.88514454260114,11.846153846153848,133.91304347826087,inf,13.0,1.9652101000966955,4,0.03847640533803769,-0.45956790434065076
2024,24260,Rahul Sharma I,India,Right-hand bat,Right-arm medium,11,124,92,0,0.0,0,273.7147,31.32853933879981,11.272727272727272,134.7826086956522,inf,0.0,3.191977733738511,2,1.1542646210899663,0.44641007915128855
2024,24261,Sarath Prasad,India,Right-hand bat,Right-arm medium,4,0,0,2,8.0,70,79.5,22.921514638726062,0.0,0.0,35.0,8.75,4.36271344089318,0,-1.8942126277142226,0.33758740534451886
2024,24263,Abhishek P Nair,India,Left-hand bat,Right-arm medium,10,31,48,2,14.0,111,46.511,13.380157942432684,3.1,64.58333333333334,55.5,7.928571428571429,7.473753331630606,0,-0.7083418806500973,0.4608508266724692
2024,24266,Arjun K,India,Left-hand bat,Right-arm medium,12,191,170,0,0.0,0,391.6272,23.448914839051525,15.916666666666666,112.3529411764706,inf,0.0,4.264589670199205,2,1.2046257693178226,0.543721442616518
2024,24267,Biju Narayanan,India,Left-hand bat,Right-arm medium,15,21,14,21,52.0,370,532.6666666666666,23.489631000725925,1.4,150.0,17.61904761904762,7.115384615384615,4.257197569298112,1,-0.6322711545820335,-1.0150081683673802
2024,24273,Anaz Nazeer,India,Right-hand bat,Right-arm medium,8,56,49,0,0.0,0,110.7996,12.282358839059723,7.0,114.28571428571428,inf,0.0,8.141758542502858,2,0.7285564130912924,0.7256455923292837
2024,24282,Sachin PS,India,Left-hand bat,Right-arm medium,2,29,16,0,0.0,0,73.3484,5.51119025256795,14.5,181.25,inf,0.0,18.14490072328837,2,1.7282925121488064,0.3117092227743028
2024,24283,Midhun PK,India,Right-hand bat,Slow left-arm orthodox,4,2,4,4,12.5,99,74.97625714285714,37.944279736744775,0.5,50.0,24.75,7.92,2.63544335783402,0,-1.5239220291596376,-0.22971648975300304
2024,24289,Devaadithyan S R,India,Right-hand bat,Right-arm medium,2,8,19,0,0.0,0,3.5714,1.7172795287896494,4.0,42.10526315789473,inf,0.0,58.23163807844416,0,-0.1583458270859945,2.0247192737408097
2024,24292,Anoop G,India,Right-hand bat,Right-arm medium,8,4,6,9,22.5,189,169.36666666666667,20.10130444712956,0.5,66.66666666666666,21.0,8.4,4.974801524101083,0,-1.486176529132559,-0.43139356039647625
